업소명,날짜,리뷰,평점
로브니,2021-02-24,"
          입 속에서 바질맛 딸기맛 바질맛 딸기맛 번갈아가면서 느껴진다!! 맛있음!
        ",5
로브니,2021-01-31,"
          정말정말 예쁜데 호불호 갈릴 수 있는 맛이라는 건 공감하는 편. 특히 가게명이랑 같은 이름의 로브니는 바질 베이스의 특이한 맛이라서 저는 좋아했는데 친구들이나 부모님은 음..... 하시며 몇 입 드시다 마시더라구요 ㅠㅠ 장미맛이 나는 로지에도 낫 부모님 취향이었습니다 ㅜㅜ 예쁘긴 어엄청 예쁘구 매장 분위기도 깔끔하고 좋아요! 
        ",3
로브니,2020-11-18,"
          로지에장미 디저트는 호불호가 갈립니다. 싫어하는 사람은 화장품을 먹는 기분이라고 해요. 저는 좋아합니다. 구성 중 장미시럽과 산딸기를 보고 이스파한 오마쥬인가? 싶었지만 리치가 아닌 스피아 민트, 요거트 무스가 뒤따릅니다. 이스파한과 다른 결의 향기로운 장미 디저트입니다.자스망상큼한 살구 생과, 쿨리, 젤리와 은은한 자스민 무스의 조합. 이날 로브니에서 먹은 것 중 가장 맛있었습니다. 아주 복잡한 구성보단 2~3가지 재료의 확실한 맛이 느껴지는 걸 선호합니다. 자스망에서 살구와 자스민 모두 잘 느껴지고 잘 어울려서 좋았습니다.※여름 한정 디저트입니다르 누와장미는 싫어하는 친구는 르 누와를, 반대인 저는 로지에를 먹었습니다. 서로 딱 한 입씩만 바꿔먹고 쓰는 한 입 평: 유일하게 먹는 초콜릿은 구운 견과류가 들어간 것인데, 르 누와의 헤이즐넛 누가와 다크 초콜릿과의 벨런스가 좋다고 느꼈습니다.
        ",3
로브니,2020-10-21,"
          베이지, 우드톤의 따뜻한 색감의 인테리어,디저트가 예쁘고 맛있어요!적은 양을 입에 넣고어떤 맛인지 찾고 음미해 가면서 먹으면 정말 잘 만든 디저트 라고 생각 하실거에요. 추천~
        ",5
로브니,2020-09-17,"
          예쁜 케익이 많은 집케익이 예뻐서 먹기 아까웠다밀크티도 나름 맛있었다!
        ",5
로브니,2020-07-26,"
          제일 좋아하는 무스케익집이 두종류가 베스트고 로지에는 이전 신사점과 달리 다양한 맛이나지않고 안에 꿀리가 시럽처럼 묽어졌다밤이랑 모카를 추천한다밤무스는 텁텁해서 안좋아하는데 안에 블루베리 꿀리가 있어서 상큼 고소하다모카와 코코넛이라니 제일 싫어하는 재료만 들었지만 정말 맛있다눈조각은 그냥 장식이니 떼고 먹기를.
        ",5
로브니,2020-07-11,"
          이 집이 리뷰가 낮아서 놀라서 들어와 씁니다.1. 까눌레 - 3종 전부 맛있습니다. 웬만한 카페에서 까눌레를 푹신한 커피빵 따위로 만들어 내 놓는데 비해 까눌레의 기본인 딱바삭한 껍질에 부드러운 촉촉한 속, 훌륭한 커피향과 진득한 단맛을 잘 구현한 명품 까눌레예요. 엄마가 단 것 싫어하시는데 이 단 까눌레가 워낙 향과 맛 밸런스를 잘 잡은 까닭에 즐겁게 드시고 고맙다고 하셨습니다.2. 파운드케이크: 5종 조금 넘게 팔고 있는데 제가 먹었던 피스타치오, 흑임자, 오렌지파운드, 소금캬라멜, 패션후르츠 전부 훌륭했습니다. 크기도 다이어터인 제게 부담없어서 좋았어요. 패션후르츠 향 좋아하시는 분들은 반드시 드세요. 씹는데 패션후루츠 씨의 바삭한 감각이 와 닿으면서 향긋해서 최고입니다.3. 케이크: 사실 이 집  케이크가 가격에 비해 작습니다. 처음부터 덥석 작은 케이크에 8~9천원 쓰는 성격 아니라 까눌레와 파운드케이크로 충분히 맛을 보고 이 집 잘 한다 싶어서 먹어봤는데(사진 왼쪽) 로브뉘: 최고. 바질과 치즈와 그 외 재료들이 밸런스 좋게 어우러져 굉장히 행복해지는 맛입니다. 혀가 얼얼할 정도로 단 거 좋아하시는 분들에게는 비추합니다. 달지 않은 건 아니지만 단맛보다 다른 맛들로 디저트의 중심을 잡은 디저트에요. 너무 달콤한 디저트는 싫지만 행복해지고 싶은 분들에게 강추입니다. 단 거 싫어하시는 저희 어머니가 드셔보시고 놀라워하며 훌륭하다고 칭찬하셨습니다. 특징이 강렬해서 왜 시그니쳐인지 알 것 같다고 생각했고, 시그니쳐가 이 정도로 유니크하다는 점에서 이 집 지향성이 느껴졌어요.(사진 오른쪽) 로지에: 이 쪽이 더 달고 일반적인 디저트 방향으로 향긋합니다. 장미향과 베리향이 잘 섞여 있습니다. 겉의 껍질이 생각보다 경도가 있어서 놀랐는데, 입에 같이 넣고 녹이니 즐겁더군요. 비주얼과 맛 모두 위의 로브뉘와는 다른 방향이라, 향긋 새콤 달콤한 디저트 좋아하시는 분들에게 추천합니다. 향을 가리지 않을 정도로 좋은 단맛에, 장미향과 베리향의 밸런스가 좋아서 둘 다를 충분히 음미할 수 있습니다.아무튼 제게는 별 다섯개짜리 디저트 가게입니다. 근처 직장 다녀서 가끔 지나가다 포장해 가는데 실망해 본 적이 없네요.로브니는 맛이 진짜 독특하니 도전하기 두려운 분들은 견과류 들어간 것이나 초콜렛 들어간 것이 있고 밑에 재료도 다 알려주시고 계시니 상상이 가는 맛부터 도전해 보셔도 좋을 것 같습니다. 퀄리티는 다 좋으니까요.
        ",5
로브니,2020-04-24,"
          점수가 너무 낮아서 리뷰 써봐요. 케익류는 먹어보지 않았지만 (조금 화려한 스타일은 색소나 젤라틴 함량이 좀 있어서 꺼리게..) 특이하게 한켠에서 한주먹 크기의 동그란 파운드케익을 파는데 이게 괜찮습니다. 매장에서는 업무를 하지 않기를 부탁하고 있어서 테이크아웃만 해왔는데 매장도 아주 예뻐요.
        ",5
코르바니,2021-04-21,"
          회사 직원들끼리 점심시간에 방문했어요! 매장이 넓고 쾌적하고 점심식사로는 가격대가 좀 있는편인데도 테이블이 꽤 차있더라구요~ 봉골레엔 해물이 정말 아낌없이 들어가있어서 다 챙겨먹고는 면을 남겼네요 ㅎㅎ 동료들이 주문한 베이컨 파스타도 맛있었어요!
        ",3
코르바니,2020-06-24,"
          팀회식여서 그런지 저녁메뉴인 뇨끼를 특별히 요리해주심. 양이 늘었고 소스가 그대로이지만 파스타 식감이 미묘하게 달라진 거 같은데....(좀 덜 짠?) 매콤 토마토 파스타 (이름이 어려워서 까먹음 ㅠ)은 쏘쏘!
        ",3
코르바니,2020-02-18,"
          선릉역에 흔치않은 파스타집생긴건 알고있었지만 뒤늦게 가봤어요 사진은 못찍음ㅠㅠ카프레제 샐러드와 봉골레, 버섯크림 리조또를 먹었어요샐러드는 괜찮았지만 양이 너무 적었고,봉골레와 리조또는 또 각보다 양이 많았어요ㅋㅋ봉골레는 무난했고 리조또는 생각보다 크림이 리치하지 않고 너무 쌀알이 살아있어 아쉬웠어요서비스는 친절했는데 손님이 없어서인지 직원도 없어서 부르기가 조금 힘들었다는게 약간 단점이었어요.
        ",3
코르바니,2020-02-18,"
          생긴지 얼마 안되었나? 깔끔하고 맛도 좋고 분위기도 좋은데 왜 아직 안 유명한지 의문인 곳. 아무튼 집 근처에 맛있는 파스타집 찾아서 넘 좋당카프레제 샐러드, 차돌박이 알리오올리오, 게내장 리조또, 트러플 뇨끼, 안심 스테이크 주문샐러드는 정말 적다 ^^ 하지만 치즈가 맛있었구 방울토마토도 맛있었으니... 눈 감아준다. 정말 스타터로 제격이다게내장리조또가 이 날의 베스트! 약간 전복죽을 먹는 느낌이 들기도 하고.. 리조또에 갖가지 해산물들이 들어 있어서 좋다. 밥도 보리밥인 것 같은데 익힘도 적당했다. 접시가 깊어 양도 은근 많은 편이다알리오올리오도 무난하게 괜찮았다. 살짝 매콤해서 넘 느끼해지는 것을 막아준다안심 스테이크는 솔직히 양이 너무 적었고... 비쌌지만.... 그만큼 맛있었다 ㅠ 굽기도 적당했고 같이 나온 감자퓨레에 찍먹하면 존맛 ㅠ 하지만 양에 비해 너무 비싸서 다음에 시킬지는 의문트러플 뇨끼는 시그니처라고 해서 기대 많이 했는데 이 날 먹었던 것 중에는 가장 기대에 못 미쳤다. 일단 뇨끼가 너무 밀가루맛 난다..! 트러플이 뽝뽝 올라가 있고 향이 뿜뿜하는 것은 좋지만 크림소스가 좀,,, 느끼했던 것 같다다음에 가면 다른 파스타 종류를 먹어봐야겠다! 이층은 분위기가 또 다르다던데 궁금하다
        ",5
코르바니,2020-01-06,"
          선릉역에 이렇게 맛있는 파스타집이 있는지 몰랐네요! 시킨 메뉴 하나하나 다 맛있었던 곳이에요주말점심에 예약하고 방문했는데 손님이 많지는 않았어서 굳이 예약하고 가지는 않아도 될것 같아요미트볼 볼로네제1.7차돌 알리오올리오 1.9로제 닭가슴살 리조또 1.9게내장 리조또 20.5네가지 메뉴 주문했고 식전에는 스프가 하나 나왔어요평소에 별로 안좋아했던 미트볼 볼로네제였는데 코르바니는 볼로네제가 진짜 맛있어요! 데려가준 친구가 여기서 이거는 무조건 시켜야된다고 했는데 진짜였어요...미트볼도 너무 맛있었구요ㅠㅠ알리오올리오와 리조또도 다 맛있어요여태 왜 몰랐지 싶을정도로 시켰던 4가지의 메뉴 맛도 너무 좋았고 인테리어 분위기도 좋고 가격대도 상대적으로 만족스럽고 친절하시기도 하고 ㅠㅠㅠ 자주 가고 싶어요!
        ",5
코르바니,2019-07-12,"
          해산물 파스타!
        ",5
코르바니,2019-06-18,"
          뇨끼가 더 이상 점심메뉴가 아니라니 슬프네요...
        ",5
코르바니,2019-04-22,"
          선릉역근처에 이런곳 있는줄 몰랐는데와인 한잔 먹으면서 이야기 나누기에 너무좋았고음악도 좋고 직원분들도 굉장히 친절했어요.음식 퀄리티도 좋고 전체적으로 담백하고 맛있어요!! 추천합니다^^재방문의사있습니다~~
        ",5
코르바니,2019-04-21,"
          삼삼하게 드시는분들은 맛있게 드실수 있어용~ 인테리어가 깔끔하고 모던해서 차분하게 식사할수있구요, 발렛도되구, 무엇보다 진공관스피커?..그런거라서 음악들으면서 지인과 대화하면서 식사하기가 너무 좋더라구요~가격도 부당없고, 건강하게 드시고싶으신분들 좋은 자극적이지않은맛입니다~ 추가되는 메뉴도있을거고 빠지는것도있고 조금 메뉴가 변경된다고 설명을 들어서, 앞으로가 더 기대되네용~ 오픈한지 얼마안되서 조정되는게 있는것같은데, 조용히 식사하기엔 정말 넘좋아요~~
        ",3
코르바니,2019-05-20,"
          This is a second review for weekday lunch. I visited here a week after my last review, and guess what, it got rid of Gnocchi! Seriously? The restaurant removed carbonara (which is good) as well while adding more menu, but based on how much the taste of aglio e olio has changed, I doubt other menu would have improved. Before, Corbany’s aglio e olio was tiny but the shrimps were juicy with delicious seasonings on them, but now, it’s a big portioned, regular tasting pasta. Disappointed. Oh and not to mention my salad arrived by the time I was done with my pasta so I had to send it back.  
        ",3
수라선,2021-04-27,"
          꽃게장은 쏘쏘! 동행인이 시킨 민어는 별루래요
        ",3
수라선,2021-03-22,"
          무난한 선릉~역삼 사이 밥집. 간단한 점심회식하기 괜춘한 그러한 너낌 .. 막 맛있는건 아닌데 막 맛없는 것도 아니고 분위기가 엄청 좋은 것도 아닌데 엄청 별로인 것도 아니라서 무난하게 어색한 사람들과 먹고 오기 좋다
        ",3
수라선,2020-10-18,"
          약간 접대용같은데외국인이 이거먹고 솥밥 맛없다고 생각하면 어떡하나 걱정된다
        ",1
수라선,2020-08-04,"
          LA갈비 점심으로 먹었는데 맛있었어요!
        ",3
수라선,2020-07-01,"
          깔끔하게 맛났던 케쥬얼 한식 전문점.한남동 파르크와 비슷한 느낌의 한식집. 한정식이 아니라 케쥬얼한 느낌의 반상집.점심에 방문하여 전복장 무쇠솥밥 정식을 먹음.무쇠솥밥 위에 계란 명란젓 볶은 채소 그리고 전복장이 올라옴. 비빔밥처럼 비벼먹는데 한식 비빔밥처럼 팍팍 비벼먹기보단 일식 돈부리 느낌으로 살살살 비벼 먹는게 더 나은 듯함.무쇠솥으로 지은 쌀밥 자체의 퀄러티가 괜찮고 살짝 돌솥비빔밥처럼 누른밥도 먹을 수 있어 별미다.올라간 재료들의 퀄러티가 준수한데 메인인 전복장이 꽤나 괜찮다. 많이 짜지 않고 쫄깃한 식감을 잘 살려냈다. 게우 소스가 들어 있어 밥을 살짝 비벼 먹을 때의 풍미 역시 좋다.여럿이 모여 LA갈비도 사이드로 시켰는데 부드러운 식감도 괜찮았고 과하지 않은 양념 역시 무난히 맛났다.외국인 접대용으로 좋을 듯했고 한식 좋아하는 분들께서도 부담없이 즐길 수 있는 집.다만, 백반 한끼를 1.5만원 주고 먹는 것에 대해 불만을 가지실 분들도 계시긴 할듯. 
        ",5
수라선,2020-04-16,"
          깔끔하니 괜찮은것 같아요 ㅎㅎ 
        ",3
수라선,2020-04-09,"
          저는 전복장 무쇠 솥밥 반상, 일행은 소갈비 양념 반상 시켜서 조금씩 나눠 먹었어요. 배가 많이 고팠는데도 한 그릇을 다 못 먹은걸 보니 양이 꽤 되는것 같아요. 전체적으로 조금 간이 센 편이어서 곁들여 나오는 반찬에는 손이 잘 가지 않았어요. 갈비는 맛있었지만 조금 더 부들부들 했으면 좋았을것 같아요. 전형적인 밖에서 사먹는 한식 백반의 맛? 더 담백하고 슴슴한 맛이 취향이라 저는 괜찮다 드립니다.
        ",3
수라선,2020-04-02,"
          깔끔한 구성의 세련된 한식집 수라선! 역삼 신라스테이 1층의 한식당이에요.내부가 한식집이라는 걸 모르고 가면 착각하겠다 싶을 만큼 세련됐어요. 규모도 큰 편이라 모임하기도 좋겠어요! '반상'메뉴는 솥밥과 개인 반찬이 정갈하게 차려 나와서, 음식 쉐어하기 어색한 사람들끼리 가도 좋을 듯. 전복장 무쇠솥밥과 민어 무쇠솥밥 반상 주문.전복장 무쇠솥밥 반상은 절임류 반찬, 양념, 민어뼈 메생이 국이 나와요. 신선한 재료를 쓴다고 강조하시는데, 전복은 매일 완도에서 올라온다고. 노른자 터트려 비벼먹으면 담백 고소해요. 꼬들한 전복장은 비리지 않고 꼬들꼬들! 밥에도 간이 잘 되어있고, 명란 무와 하얀 무는 밥과 함께 잘 쪄내어 곁들여먹기 좋아요.민어 무쇠솥밥 반상은 여수 민어로 만든다고 해요. 민어를 잘 부셔서 간장과 비벼먹는데, 바다 향이 났던 메뉴. 전반적으로 솥밥은 담백해서 좋았어요. 메인에 집중한 듯, 반찬 같은 것이 조금 아쉬웠지만 나름 만족!insta: @hhhynie 
        ",5
수라선,2020-02-01,"
          양념 소갈비 무쇠솥밥 먹었어요. 굉장히 담백하고 정갈한 한 상입니다. 고기가 부드러워서 먹기 좋았어요. 전혀 자극적이지 않은 삼삼한 맛이고 양은 그리 많지 않은 편입니다. 강한 맛을 즐기시는 분들에게는 취향이 아닐 수도 있는데 건강해지는 느낌이에요. 테이블에 책도 놓여있었는데, 자세히는 보지 않았지만 재료에 신경을 쓰시는 듯한 인상을 받았구요. 내부도 제법 넓고 인테리어도 화이트톤으로 깔끔해서 부모님 모시고 와도 좋겠다는 생각이 들었어요. 재방문 의사 있습니다.
        ",5
수라선,2019-09-15,"
          연휴 마지막 가장 가까운 친구들과 만나 방문한 한식당 '수라선' 리뷰입니다. 역삼역, 선릉역 사이 신라스테이 일 층에 위치해 있어요ㅎㅎ 매장 내부는 크고 넓은 편에 깔끔했습니다. 약간 카페 느낌도 나는?메뉴는 식사로 여러 종류의 솥밥 반상이 있고 그 외 회, 떡갈비 등의 요리류가 있어요. 저희는 추천 메뉴인 삼치회와 전복장솥밥, 민어솥밥, 한우갈비솥밥을 주문했구요. 사실 주문 전달에 실수가 생겨서ㅠ 민어를 두 개 주문했는데 전복장이 두 개 나왔어요.. 그냥 먹자는 생각에 괜찮다고 했는데 결과적으론.. 신의 한 수ㅎ전복장솥밥은 김, 다진 애호박에 명란과 전복장이 있고.. 전복 꽤 실합니다ㅎㅎ 전반적으로..음식이 크게 짜지 않은데 도 담백하니 건강하게 맛있는 맛이에요삼치회는 추천 메뉴답게 도톰도톰 부들부들.. 아주 특별하진 않아도 무던하게 맛있는 생선회네유^친구들이 시킨 민어솥밥, 갈비솥밥도 모두 평이 좋았어요. 역삼 부근에서 적당히 고급스런 한식 백반과 요리를 먹고 싶다면 괜찮은 곳 같습니다. 맛은 무던하게 맛있다 정도였으나ㅎㅎ 함께 한 사람들이 최고 아끼는 사람들이어서 음식도 버프를 받더라구요..ㅋㅋ 전 아주 맛있고 즐거운 식사였기에 맛있다 드립니다 :)
        ",5
마라테이블,2021-02-09,"
          중국 유학할 때가 생각 나더라구요. 마라탕 음식점 많이 생긴거 같은데 단연코 여기 국물이 제일인듯
        ",5
마라테이블,2020-11-16,"
          마라향이 없어져서 대안으로 도전했지만 나에게는 너무 짠 음식들이었다 ㅠㅠ
        ",3
마라테이블,2020-09-23,"
          내가 원하는 재료를 넣는건 많은 마라탕집과 동일하지만 들어가는 재료가 차이날 정도로 좋았다. 야채는 신선하고 피쉬볼은 부드럽게 먹기좋다. 고기 수비드는 과한거 같긴 하지만 좋은재료에 대한 자신감일듯하다. 양고기에서 나는 특유의 양의 향이 있어 일부 호불호는 있을듯.
        ",5
마라테이블,2020-08-27,"
          이 근방, 아니 강남에서 마라 원탑이라고 생각한다!위생도 맛도 가격도 다 잡은 곳⭐️본인은 한강 이남 마라탕을 인정하지 않는데 이 집은 맛있다.또 지하인데 지하 특유의 쿰쿰한 냄새가 없고 재료 질도 좋고가게가 깨끗해서 첫 입장부터 “여긴 먹을만 하겠다”라는 확신이 있었다.또, 물에 담겨진 재료에서 냄새가 전혀없다. 요즘은 자영업이 불경기라 그런지 채소가 전보다 조금 시들하긴 한데 예전엔 진짜 마라탕 가게에서 보기 힘든 채소 퀄리티였다.이 근방 마라 시세가 너무 비싸서 뒤집어질뻔 했는데마라탕은 100g에 1600원, 샹궈는 3000원이라 가격도 합리적!마라 중독자가 강추합니다. 최고!
        ",5
마라테이블,2020-01-30,"
          선릉역 근처 마라 전문점. 지하에 위치 해 있지만 인테리어를 깔끔하게 잘 해놓아서 쾌적한 느낌. 마라탕이랑 꿔바로우 주문함마라는 일단 지금까지 먹어본 마라탕 중에 제일 국물이 빨갛다..! 그리고 마-한 맛이 가장 많이 난다. 마라 초심자들이 먹기에는 살짝 부담스러울 수도 있을 것 같다. 개인적으로 땅콩맛이 나는 마라탕을 좋아해서 살짝 아쉬웠다꿔바로우는 무난. 가격에 비하면 양은 많지 않은 편.무난히 먹기 좋은 마라탕집이었다.여담으로 이 날 운동하러 갔는데 운동하면서 마라가 위에서 역류해서 속이 엄청 쓰렸다. 마라 먹는 날은 운동하면 안된다.
        ",3
평가옥,2021-07-08,"
          평양냉면 투어 동안 가장 꺼렸던곳 오랫만에 가보았다 여전히 염도는 좀 높다 고명 돼지 닭 소고기 푸짐하게 오른다 기본찬 배추김치 무김치 맛있어요 
        ",3
평가옥,2020-11-12,"
          국물은 그냥 무난한 맛 평양냉면집인데...  식초를 절대 넣지 않으면 체인점 치곤 괜찮은 편... 
        ",1
평가옥,2020-09-05,"
          리뷰원정대 65번째 리뷰. 평가옥,,,, 분당에서 성공해서 서울로 진출한,, 유명한 평양냉면집,, 이렇게 사진을 정리하다보니 우리집은 참 냉면을 좋아하는거같당,, 허허,, 명성대로 꽤 맛있었다,, 추천,,
        ",5
평가옥,2019-09-08,"
          작년부터 평냉에 빠져 서울시내 유명 평냉집을 순회중인데, 모든 가게는 각각의 매력이 있는 것 같다. 다만 평냉의 맛을 디테일하게 설명하기가 내 능력으론...어렵다는 문제가...이 집의 경우 면의 맛이 매우 쫀득한 식감이 살아있고 청담쪽의 진미평양냉면보다는 간이 센 평냉이라, 초심자들이 입문하기에 괜찮을 것 같은 느낌! 특이 한 것은 단순 소고기만 들어있지 않고, 닭고기와 소고기가 같이 들어있다는 점이다. 개인적으로는 닭을 매우 사랑하므로 아주 잘 먹었다. 회사 근처이니 재방문 의사 있음! 다만 평일 낮에는 아주 사람이 많다ㅜ_ㅠ
        ",5
평가옥,2019-07-27,"
          2층 방에서 바퀴벌레 지나가는 거 봤어요. 위생 별로, 서비스도 별로예요. 
        ",1
평가옥,2019-05-20,"
          어복쟁반, 접시만두, 편육, 물냉면, 비빔냉면, 빈대떡어복쟁반은 안주로 좋을 것 같은 맛! 국물이 너무 맛있다만두는 피가 두껍고 속은 두부랑 고기가 알차게 들어있고 편육도 비린 냄새 없이 맛있다물냉면과 비빔냉면은 기존의 평양냉면보다 간이 센 느낌이고 빈대떡은 예상 외로 너무 맛있었다:))
        ",5
평가옥,2019-05-14,"
          평냉가격이 만원 넘는게 일반적이 되어버린듯. 스타일이 다르다고는 하지만 최근 먹은 막국수 면발만 못하다는 느낌이..  하지만 육수는 해장에 좋다.
        ",3
평가옥,2019-04-09,"
          더울 땐 평양냉면추울 땐 온반!이 집 평양냉면 맛은 다른 집 보다 양념간이 더 된 느낌이고 온반은 증맬루 맛있습니다~온반은 고기도 안 아껴 쓰셔서 밥 다 먹을 때까지 계속 나오게 푸짐하고 생선전도 존맛탱...매콤하구 시원한 국물 오늘도 또 땡기네요!
        ",5
평가옥,2019-01-24,"
          회식찬스로 어복쟁반을 먹었다. 남자 넷이 대자에 냉면사리 2개 추가해서 먹었다. 오랜만에 먹은 어복쟁반이라 그런지 미친듯이 흡입. 평소같으면 사악한 가격대를 자랑하디만 역시나 법카찬스로 먹으니 더 꿀맛. 최근 다른 식당에서도 어복쟁반을 먹은지 너무나 아득하게 오래되어 맛을 판단할 정확한 기준이 서진 않지만 맛있게 잘 먹었다.저녁먹고 운동할 예정이라 개인적으로 술은 안 마셨지만, 동료들이 소맥먹는거 보고 엄청 땡겼던. 다음에 방문하면 온반과 냉면을 한 번 맛보고 싶다.
        ",5
평가옥,2018-08-13,"
          어머니께서 (이 더운 여름에) 이 집 온반에 꽂혀서어쩌다보니 자주 가게 되네요점심에 진미를 갔기에저녁은 비빔냉면으로 도전했는데예상보다 되게 자극적이고 매워서 놀랬고약간 진주냉면 같은 맛이었달까...?괜찮았어요!
        ",5
평가옥,2018-08-10,"
          간만에 물냉 맛집 발견. 만3천원이라는 사악한 가격이지만 국수 푸짐, 쇠고기 푸짐, 돼지고기도 푸짐. 육수 맛은 서울화 현대화  되어 짜고 진함. 밍밍한 맛을 기대하신 분들은 실망 할 수도. 국수는 메밀함 제대로. 빈대떡도 바삭하게 나오고. 서비스 시스템도 잘 되어 있고 에어콘이 짱짱해서 먹고 나와서도 한참 추웠음. 냉면은 추워야 제 맛.
        ",5
평가옥,2018-06-24,"
          평소에 평양냉면을 즐깁니다 그래서 이집저집 찾아다녀요 ㅎ평가옥 하도 유명하다그래서 다녀왔어요 . 육수가 더 슴슴했던거같공..육수에서 다른집보다 ..큰 맛은 못느꼈어요다른 평양냉면보다 고명이 조금 더 많이 올라가고 밑반찬 김치종류도 3가지 나오더라구요근데 그런 김치들이 많으니까 저도모르게 집어먹게되서 냉면맛을 살작 아리까리하게~만들어버렸긴한데 면은 쫄깃한 면이었어요 (메밀향 나고 우두둑 끈어지는면 아님) 만두는 두부 많이 들어가고.   하나에1900원 낱개판매해서 혼자먹는데 넘 좋았어요 ㅎㅎ발렛비2천원있어요 근데 여럿이오신분들은 다른 메뉴 많이드시던데 그런거 먹으로 가면 한번 더 가보고싶구요. 평양랭면만 먹으러는 굳이 가진않을거같아요 ㅎ
        ",3
평가옥,2018-03-04,"
          선릉 평가옥 ⭐️⭐️✨평양냉면을 처음 접했다. 무슨맛인지 설명하기가 참 어렵다. 뭔가 다른데 그게메밀때문인지 육수때문인지 뭔지 모르겠다. 독특하다..!ㅋㅋㅋㅋㅋ비빔파라 그런지 물냉보다는 비냉이 더 괜찮았음.
        ",3
평가옥,2017-04-21,"
          평양음식점으로 본점은 분당. 이외는 직영점이라함. 어복쟁반이 유명한 곳으로 점심에 방문하여 먹어보지는 못했으나, 평가가 굉장히 좋음. 온면은 다른 평양음식점에서 보지못한 메뉴로, 토종닭고기, 소고기 온면이 구분됨. 육계장인데 육계장보다 덜 진해서 덜 부담스럽고, 안에 구성이 약간 다르다고 보면 됨.안에 만두가 들어있는데 만두가 속이 알차고 맛있음. 전도 들어있는데, 물에 빠진 전이 맛있는지는 모르겠음. 또한, 토종닭이 들어있다고 했는데 예상과 다르게 닭이 쫄깃하지않고 입안에서 푸석하고 부셔져서 냉동닭인가 생각함.특이 메뉴고 국물도 얼큰해서 근처라면 점심한끼를 위해 방문해볼만한 곳
        ",3
평가옥,2017-04-17,"
          어복쟁반만 먹었는데 맛있었어용. 깔끔 담백해서 위장에 부담도 없고 ㅋㅋㅋ만두도 정말 담백하고 수육에도 냄새안나고 깔끔해서 좋았습니당ㅋㅋㅋㅋ
        ",5
평가옥,2017-02-05,"
          3층까지 테이블이 있는 고급진 느낌의 식당이지만 어복쟁반에 마지막에 칼국수 면 넣어먹다가 철수세미가 세가닥 나왔네요... 한가닥이면 그냥저냥 실수려니 했을텐데 위생이 의심됩니다.
        ",1
평가옥,2016-12-03,"
          냉면육수 향이 조금 이상함. 무슨 향신료를 넣은건지 뭔지... 차라리 온반이 낫지만 이 가격대라면 그냥 다른데를 가는게...
        ",1
평가옥,2016-08-31,"
          만두전골 맛있어요
        ",5
평가옥,2016-05-15,"
          평양냉면과 닭곰탕 무난하게 맛있었어요
        ",3
평가옥,2016-03-16,"
          삼성점이라 써있는데 선릉역이랑 좀 더 가깝다. 뭔가 육수에서 이상한 냄새가 너무 많이 나서 고춧가루를 뿌려 먹어야 했다. 웬만하면 육수를 본연의 맛으로 즐기는걸 좋아해서 아쉬웠다. 별로 내 입맛엔 맞지 않는 집. 
        ",1
평가옥,2015-11-24,"
          고기가 많고 버섯도 많은 온반을 맛볼 수 있는 곳. 선릉역 근처에서 따뜻한 국밥 맛집을 찾는다면 추천. 가격은 11,000원
        ",5
평가옥,2015-11-20,"
          선릉공원 근처의 평가옥~!! 평양음식점으로 유명한곳~!!! 식사로 가볍게 먹기엔 ""온반""이 딱이지만 2-3명이서 맛나게 먹기엔 ""어복쟁반""이 정말 굿!!! 고기도 맛나고 국물도 시원하고~ 뭔가 든든하고 건강해지는 느낌이 든다^^ 나이 많으신 어르신들도 좋아하는곳!!!
        ",5
평가옥,2015-10-12,"
          냉면은 전분이 좀 많이 들어가는듯 합니다. 그냥 선릉에서 걸어서 평양냉면 먹고싶으면 가는곳 정도.. 
        ",3
평가옥,2015-08-15,"
          물냉면 접시만두 녹두전 먹어봤는데 녹두전을 제일 맛있게 먹었다! 후추인지 뭔가 들어 가서 조금 매콤했다. 물냉면은 고명은 맛있었으나 면에서 개인적으로 안 좋아하는 향이 났다. 
        ",3
평가옥,2015-07-06,"
          냉면이랑 비빔냉면은 쏘쏘. 만두는 정말 별로. 그대신 온반이 국물도 맛있고 든든해요! 온반 추천!! 
        ",3
평가옥,2015-07-03,"
          점심시간이라 오랜 기다림끝에 자리에 앉았네요. 평양냉면 본가라 음식맛이 깔끔하네요. 자리만 더 많으면 좋을것같습니다 
        ",5
평가옥,2015-06-02,"
          점심에 정말 사람이 많아요요즘 여름이라 냉면주문이 밀려서 오래걸린다고 다른걸 추천하긴 하는데 그래도 못기다리만큼 늦게 나오진 않았어요
        ",5
평가옥,2015-01-11,"
          평양냉면하고 온반 그리고 어복쟁반을 먹었는데 맛있었다..다만 2번째 갔을때 맛이 달랐다.. 처음보다는 별로 ㅜㅜ근데 3번째 갔을때는 본연의 맛이났다 ^^;우래옥하고는 다른 평양냉면의 맛이다
",3
평가옥,2014-10-24,"
",3
평가옥,2014-08-22,"
",5
평가옥,2014-08-16,"
",3
평가옥,2014-06-27,"
",5
평가옥,2014-06-06,"
",5
평가옥,2014-06-01,"
",5
평가옥,2014-05-17,"
",5
평가옥,2014-04-20,"
          어복쟁반 강추. 
        ",5
평가옥,2014-04-17,"
",5
평가옥,2014-02-11,"
          점심엔 사람이 많이 몰리니 시간대를 잘 피해서 가시는게..^^
        ",5
평가옥,2013-10-15,"
",5
